Customer_ID,Age,Gender,Marital_Status,Education,Employment_Type,Job_Experience,Annual_Income,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term,Interest_Rate,EMI,Existing_Loans,Debt_To_Income_Ratio,Number_of_Dependents,Savings_Balance,Current_Balance,Home_Ownership,Loan_Purpose,Previous_Defaults,Loan_Status,Default
16427,63,Male,Single,High School,Self-Employed,0,59210.12,4934.18,658,194139.47,48,0.1455,5358.87,0,1.0861,0,10312.9,4944.56,Rent,Home,0,Defaulted,Yes
16428,39,Male,Divorced,Master,Unemployed,0,7460.45,621.7,578,3706.6,36,0.2009,137.92,0,0.2218,1,6316.54,4682.65,Mortgage,Personal,1,Defaulted,Yes
16429,26,Female,Married,Bachelor,Salaried,2,97764.2,8147.02,809,316316.27,24,0.0591,14006.51,2,1.5,0,0.0,1723.92,Mortgage,Home,0,Defaulted,Yes
16430,66,Female,Married,Bachelor,Unemployed,0,8808.2,734.02,608,14022.57,12,0.1252,1249.3,0,1.5,2,7649.08,4352.65,Own,Business,1,Defaulted,Yes
16431,58,Male,Married,Master,Student,0,7719.19,643.27,675,3000.0,48,0.1027,76.48,0,0.1189,1,2862.69,4302.12,Mortgage,Auto,0,Approved,No
16432,69,Male,Married,Bachelor,Unemployed,0,6610.62,550.88,570,3000.0,36,0.2006,111.58,0,0.2025,0,4029.96,3980.48,Mortgage,Auto,0,Defaulted,Yes
16433,62,Female,Married,Bachelor,Self-Employed,9,61719.07,5143.26,611,127823.0,36,0.1464,4408.53,2,0.9262,4,1150.49,3612.7,Own,Home,1,Defaulted,Yes
16434,48,Male,Single,Bachelor,Salaried,24,85924.19,7160.35,679,62958.82,48,0.0852,1552.42,1,0.2341,3,12590.07,7310.02,Rent,Education,1,Approved,No
16435,21,Female,Single,Bachelor,Salaried,0,72003.27,6000.27,526,21611.8,36,0.2214,826.93,2,0.2366,4,0.0,793.28,Own,Personal,1,Approved,No
16436,55,Female,Divorced,Bachelor,Unemployed,0,7558.09,629.84,594,3000.0,36,0.1237,100.17,2,0.8807,0,5659.55,2973.9,Rent,Auto,0,Defaulted,Yes
16437,60,Female,Married,Bachelor,Salaried,21,112991.06,9415.92,684,64527.25,24,0.1112,3011.07,1,0.3462,2,47498.09,24434.28,Mortgage,Personal,0,Approved,No
16438,28,Female,Married,Bachelor,Salaried,6,52227.25,4352.27,485,37393.68,36,0.1904,1371.46,1,0.3847,3,16550.06,3556.78,Own,Personal,1,Approved,No
16439,67,Female,Single,Bachelor,Salaried,7,111510.72,9292.56,642,82512.63,24,0.1655,4061.79,0,0.4371,1,13887.53,8695.06,Mortgage,Auto,0,Pending,No
16440,27,Female,Married,High School,Salaried,0,58869.19,4905.77,678,226134.79,60,0.0981,4783.58,0,0.9751,0,30793.87,6099.48,Rent,Home,0,Approved,No
16441,31,Female,Single,Bachelor,Salaried,0,61554.04,5129.5,751,30715.67,36,0.0763,957.28,1,0.2196,2,7658.56,2280.37,Rent,Personal,0,Approved,No
16442,59,Female,Married,High School,Student,0,5008.1,417.34,615,11687.78,12,0.1235,1040.36,1,1.5,3,2989.92,2652.89,Rent,Home,0,Defaulted,Yes
16443,24,Male,Single,Bachelor,Unemployed,0,8358.19,696.52,718,3000.0,24,0.1082,139.57,0,0.2004,2,4205.15,2774.83,Mortgage,Auto,0,Approved,No
16444,45,Male,Married,Bachelor,Salaried,20,77020.27,6418.36,676,16875.67,60,0.0986,357.4,3,0.169,0,37454.44,9633.24,Own,Auto,0,Approved,No
16445,32,Male,Single,Bachelor,Salaried,11,78129.82,6510.82,755,57222.28,60,0.0641,1117.21,1,0.2104,0,28909.67,6495.23,Mortgage,Education,0,Approved,No
16446,46,Female,Married,Master,Salaried,15,119656.39,9971.37,524,122526.41,36,0.2285,4733.39,2,0.5228,1,15312.73,6973.93,Mortgage,Education,1,Approved,No
16447,58,Female,Married,High School,Salaried,11,54973.95,4581.16,682,38205.27,36,0.09,1214.92,4,0.4136,1,3731.77,2703.31,Rent,Auto,0,Approved,No
16448,66,Male,Married,Master,Unemployed,0,8166.67,680.56,604,3000.0,48,0.1593,84.91,1,0.5594,2,3443.97,1333.98,Mortgage,Education,0,Defaulted,Yes
16449,32,Male,Single,Bachelor,Salaried,11,62550.87,5212.57,731,19639.99,36,0.1017,635.3,1,0.1686,0,23076.19,9275.22,Mortgage,Education,0,Approved,No
16450,63,Male,Single,Bachelor,Salaried,10,120253.24,10021.1,712,462882.78,24,0.096,21274.34,1,1.5,0,8361.6,2897.37,Rent,Home,0,Approved,No
16451,57,Female,Single,Bachelor,Salaried,7,94540.49,7878.37,800,284833.16,24,0.0603,12627.83,1,1.5,0,36080.34,14839.93,Own,Home,0,Approved,No
16452,66,Female,Married,Master,Self-Employed,7,108641.26,9053.44,687,62467.63,48,0.085,1539.72,1,0.1857,0,29039.96,14670.4,Rent,Personal,0,Approved,No
16453,44,Female,Married,Bachelor,Salaried,4,96064.38,8005.37,712,37605.75,36,0.1182,1245.82,0,0.1556,1,18929.94,8907.8,Rent,Personal,0,Approved,No
16454,36,Male,Single,Bachelor,Salaried,0,103010.8,8584.23,538,32144.85,48,0.1756,936.88,1,0.1347,0,0.0,1465.93,Rent,Personal,0,Approved,No
16455,33,Female,Married,Master,Unemployed,0,7439.6,619.97,618,21912.3,60,0.1286,497.0,1,1.2899,2,4148.97,3516.98,Own,Home,1,Defaulted,Yes
16456,45,Male,Married,Master,Salaried,15,104979.31,8748.28,688,247190.89,60,0.1087,5358.52,0,0.6125,2,4193.4,3646.49,Mortgage,Home,0,Approved,No
16457,24,Female,Married,High School,Salaried,3,59234.86,4936.24,637,28996.6,48,0.1698,836.4,0,0.1694,0,14143.79,5164.65,Rent,Personal,1,Approved,No
16458,31,Male,Single,Master,Self-Employed,1,99180.94,8265.08,680,144850.62,12,0.0998,12733.32,0,1.5,3,28219.77,8312.65,Own,Business,0,Pending,No
16459,52,Male,Married,Master,Self-Employed,11,207442.17,17286.85,639,73631.2,36,0.1215,2450.89,1,0.1626,2,12218.99,3175.7,Rent,Auto,0,Approved,No
16460,69,Male,Married,Bachelor,Self-Employed,20,147605.72,12300.48,610,25685.31,60,0.1308,585.47,0,0.0476,1,54116.35,11490.28,Rent,Personal,1,Approved,No
16461,27,Male,Divorced,Master,Unemployed,0,2352.19,196.02,713,3000.0,36,0.0965,96.31,0,0.1926,3,3630.44,1338.55,Rent,Education,0,Approved,No
16462,66,Female,Married,PhD,Salaried,3,86901.76,7241.81,791,23867.3,24,0.0787,1078.04,3,0.2525,0,2934.79,2819.57,Rent,Education,0,Approved,No
16463,31,Male,Divorced,Bachelor,Unemployed,0,7324.1,610.34,539,3000.0,24,0.1778,149.45,1,0.7327,1,3571.0,1549.92,Own,Auto,0,Defaulted,Yes
16464,48,Male,Single,High School,Salaried,17,108797.51,9066.46,635,323227.28,12,0.1651,29404.75,2,1.5,0,582.21,1949.71,Mortgage,Home,0,Defaulted,Yes
16465,61,Female,Married,Bachelor,Salaried,6,55391.37,4615.95,681,22081.61,48,0.0902,549.71,0,0.1191,1,9486.99,2457.03,Rent,Education,0,Approved,No
16466,43,Female,Married,High School,Salaried,1,55402.77,4616.9,807,21643.03,48,0.0504,498.82,0,0.108,1,18812.3,3817.54,Rent,Personal,0,Approved,No
16467,65,Male,Married,Bachelor,Unemployed,0,6526.19,543.85,574,3131.0,36,0.1748,112.38,1,0.8036,1,4004.61,2327.62,Rent,Personal,0,Defaulted,Yes
16468,43,Female,Married,Bachelor,Salaried,1,67305.26,5608.77,548,242231.61,12,0.2031,22474.96,2,1.5,0,18549.85,3501.33,Mortgage,Home,2,Defaulted,Yes
16469,48,Female,Single,Bachelor,Salaried,12,64611.98,5384.33,661,56218.72,12,0.1684,5123.15,1,1.0163,0,5163.66,2875.11,Rent,Auto,0,Approved,No
16470,63,Male,Divorced,Bachelor,Salaried,35,248336.15,20694.68,670,149082.91,24,0.1378,7142.42,1,0.353,1,0.0,2182.12,Rent,Education,0,Approved,No
16471,67,Male,Married,Master,Salaried,36,308225.05,25685.42,670,219142.97,36,0.1415,7505.76,0,0.2922,0,0.0,1527.69,Mortgage,Auto,0,Approved,No
16472,46,Male,Divorced,Bachelor,Salaried,25,213133.49,17761.12,710,156823.45,24,0.1102,7310.66,4,0.4518,2,25944.5,5942.57,Rent,Personal,0,Approved,No
16473,45,Female,Single,Master,Salaried,11,96142.9,8011.91,604,66410.87,36,0.1417,2275.25,0,0.284,2,6759.94,1230.11,Mortgage,Education,0,Approved,No
16474,49,Male,Married,High School,Salaried,10,75071.75,6255.98,738,212866.28,36,0.1164,7033.66,1,1.1557,0,16748.76,7985.9,Mortgage,Home,0,Approved,No
16475,39,Male,Married,Master,Self-Employed,2,56081.79,4673.48,560,8347.96,24,0.2289,436.75,1,0.1714,0,17353.65,4556.01,Rent,Personal,0,Approved,No
16476,53,Female,Married,Master,Salaried,10,94877.01,7906.42,674,166551.6,24,0.1041,7717.07,0,0.9761,0,6584.7,1349.24,Rent,Home,0,Approved,No
16477,56,Female,Married,Bachelor,Self-Employed,8,127616.23,10634.69,641,126494.67,36,0.1216,4211.11,1,0.427,2,27741.1,9211.12,Rent,Auto,0,Pending,No
16478,34,Male,Single,Bachelor,Salaried,9,80268.6,6689.05,608,43782.4,60,0.1259,987.02,2,0.2395,4,20868.67,5628.18,Rent,Personal,0,Approved,No
16479,34,Female,Single,Bachelor,Salaried,5,62752.32,5229.36,647,38972.36,36,0.1228,1299.66,2,0.3935,0,28546.03,8590.09,Mortgage,Education,0,Approved,No
16480,55,Male,Married,Master,Self-Employed,7,133407.87,11117.32,586,27833.13,60,0.1544,668.59,2,0.0848,2,0.0,1654.93,Rent,Auto,1,Defaulted,Yes
16481,50,Male,Married,Master,Self-Employed,20,207984.38,17332.03,627,121911.52,36,0.1289,4101.22,0,0.2366,3,20109.71,8663.65,Mortgage,Auto,0,Approved,No
16482,48,Female,Single,Bachelor,Salaried,7,106593.28,8882.77,530,327429.59,12,0.2001,30332.85,2,1.5,0,9609.46,3162.17,Mortgage,Home,0,Defaulted,Yes
16483,37,Female,Married,Bachelor,Self-Employed,9,61113.48,5092.79,696,16832.42,36,0.0876,533.39,2,0.1616,3,2630.56,1887.76,Mortgage,Personal,0,Approved,No
16484,23,Male,Married,High School,Salaried,1,74380.72,6198.39,705,36636.54,48,0.1128,951.88,2,0.261,1,15506.29,7935.6,Rent,Education,0,Approved,No
16485,36,Female,Married,Bachelor,Salaried,6,62979.15,5248.26,600,144157.64,48,0.1423,3955.97,0,0.7538,4,29032.63,8454.6,Own,Business,1,Defaulted,Yes
16486,66,Female,Single,PhD,Salaried,17,299330.53,24944.21,622,233839.65,60,0.1696,5806.49,3,0.257,1,112409.24,37437.5,Mortgage,Personal,1,Approved,No
16487,50,Male,Married,High School,Salaried,5,59023.64,4918.64,595,11105.89,24,0.1407,533.59,0,0.1085,0,12615.98,6509.03,Own,Personal,1,Approved,No
16488,49,Female,Married,Master,Salaried,20,108531.96,9044.33,463,206436.47,24,0.2237,10747.3,1,1.2122,4,13993.23,2634.14,Rent,Home,2,Defaulted,Yes
16489,65,Male,Married,Master,Salaried,43,176425.01,14702.08,716,60149.3,36,0.1019,1946.22,0,0.1324,0,24376.33,11404.35,Rent,Auto,0,Approved,No
16490,35,Female,Divorced,PhD,Salaried,7,148930.98,12410.92,747,417675.26,48,0.0683,9968.84,0,0.8032,3,5572.68,2330.91,Rent,Home,0,Approved,No
16491,66,Female,Married,High School,Unemployed,0,11980.35,998.36,638,5690.91,36,0.1217,189.48,0,0.1898,0,7446.8,2261.04,Mortgage,Personal,0,Approved,No
16492,45,Male,Single,High School,Salaried,20,124726.93,10393.91,782,121418.02,36,0.0655,3724.11,1,0.3826,2,6396.82,3865.56,Mortgage,Auto,0,Approved,No
16493,58,Male,Single,High School,Salaried,22,139141.73,11595.14,667,18163.07,24,0.1589,888.37,0,0.0766,1,0.0,944.33,Mortgage,Education,0,Approved,No
16494,62,Male,Single,Bachelor,Student,0,9548.32,795.69,766,3525.21,48,0.0647,83.55,0,0.105,4,4562.13,3069.73,Rent,Auto,0,Approved,No
16495,67,Male,Single,Bachelor,Salaried,35,212356.83,17696.4,568,50847.85,36,0.1821,1843.63,0,0.1042,0,36306.09,13034.8,Own,Personal,0,Approved,No
16496,58,Male,Married,High School,Salaried,17,85612.37,7134.36,802,45034.48,36,0.0723,1395.27,1,0.2215,1,29866.68,13036.76,Rent,Auto,0,Approved,No
16497,43,Male,Married,Master,Self-Employed,12,78376.55,6531.38,637,26455.02,24,0.1651,1301.78,2,0.2939,1,15011.95,6240.5,Own,Auto,1,Approved,No
16498,45,Female,Married,Bachelor,Salaried,2,51988.91,4332.41,644,21454.4,12,0.169,1955.73,0,0.4514,4,0.0,2288.29,Mortgage,Education,0,Approved,No
16499,62,Male,Single,High School,Salaried,11,56545.62,4712.14,710,14940.85,48,0.1161,390.59,1,0.1396,0,18308.73,7383.75,Mortgage,Auto,0,Approved,No
16500,27,Female,Single,Bachelor,Salaried,3,68301.98,5691.83,719,24051.88,24,0.1026,1112.76,1,0.24,0,22384.4,6333.29,Mortgage,Personal,0,Approved,No
16501,42,Female,Divorced,High School,Self-Employed,18,102757.5,8563.12,715,280924.56,24,0.0953,12902.39,0,1.5,1,0.0,1029.43,Mortgage,Home,0,Defaulted,Yes
16502,37,Male,Divorced,Bachelor,Unemployed,0,9207.72,767.31,467,7762.53,24,0.2076,397.97,0,0.5187,0,7326.71,3669.44,Rent,Business,1,Defaulted,Yes
16503,38,Female,Single,Bachelor,Salaried,4,82694.86,6891.24,619,282152.28,36,0.1451,9713.33,2,1.4994,2,24597.63,7969.54,Mortgage,Home,0,Defaulted,Yes
16504,69,Male,Married,Master,Salaried,18,151188.77,12599.06,643,295823.05,36,0.1615,10422.18,0,0.8272,0,14225.99,5935.43,Mortgage,Home,0,Approved,No
16505,61,Male,Single,Master,Salaried,11,97500.74,8125.06,625,47136.55,60,0.1474,1114.95,2,0.1907,2,35608.07,15124.84,Mortgage,Education,0,Pending,No
16506,30,Female,Single,Bachelor,Salaried,8,53553.2,4462.77,699,46467.11,24,0.0911,2125.18,0,0.4762,1,16331.35,3793.9,Rent,Auto,0,Approved,No
16507,30,Male,Single,Bachelor,Salaried,4,94424.87,7868.74,716,46490.21,36,0.1162,1535.72,0,0.1952,0,18824.67,5734.7,Rent,Personal,1,Approved,No
16508,27,Female,Married,Bachelor,Unemployed,0,5480.11,456.68,593,3000.0,12,0.15,270.77,1,1.1296,1,4736.27,1185.72,Mortgage,Auto,0,Defaulted,Yes
16509,68,Female,Single,Bachelor,Student,0,9767.33,813.94,676,4789.41,12,0.106,422.4,1,0.7382,2,7631.23,5485.94,Mortgage,Auto,0,Approved,No
16510,58,Female,Single,Bachelor,Self-Employed,33,243746.2,20312.18,664,66409.7,36,0.1375,2261.67,0,0.1113,1,56965.15,28798.59,Rent,Personal,0,Approved,No
16511,47,Female,Single,Bachelor,Student,0,11676.87,973.07,614,3925.24,48,0.1551,110.26,0,0.1133,0,2105.27,1180.77,Mortgage,Personal,0,Rejected,No
16512,53,Female,Single,Bachelor,Salaried,15,153452.16,12787.68,672,365318.74,12,0.0841,31847.8,0,1.5,0,21918.83,7814.51,Mortgage,Home,0,Pending,No
16513,21,Male,Married,Bachelor,Self-Employed,0,50992.79,4249.4,734,152123.53,36,0.097,4887.2,2,1.3143,2,14027.8,4450.04,Mortgage,Home,0,Approved,No
16514,64,Male,Single,Bachelor,Self-Employed,3,42131.24,3510.94,699,12185.39,36,0.0945,390.05,1,0.183,0,0.0,2435.67,Rent,Education,0,Approved,No
16515,54,Female,Divorced,Bachelor,Salaried,5,57178.24,4764.85,750,20448.31,24,0.0638,909.79,1,0.2698,3,9006.7,5262.98,Own,Personal,1,Approved,No
16516,24,Male,Single,Master,Salaried,2,136952.87,11412.74,597,60487.02,36,0.1448,2081.43,0,0.1824,1,29746.8,13613.94,Rent,Personal,0,Approved,No
16517,37,Male,Single,High School,Salaried,1,49079.24,4089.94,670,17646.97,60,0.1237,395.85,0,0.0968,1,7514.86,3663.33,Own,Education,0,Approved,No
16518,24,Male,Single,Master,Self-Employed,3,79957.85,6663.15,476,47426.46,60,0.224,1320.68,1,0.2343,1,12377.26,2740.87,Own,Personal,2,Defaulted,Yes
16519,63,Female,Single,Bachelor,Unemployed,0,11618.74,968.23,667,7187.14,24,0.1472,347.52,0,0.3589,1,9760.5,5502.43,Rent,Personal,0,Approved,No
16520,46,Male,Single,High School,Salaried,14,76963.21,6413.6,657,265297.18,60,0.1412,6189.52,1,1.0168,3,36941.2,10079.48,Own,Home,0,Approved,No
16521,24,Female,Single,Bachelor,Self-Employed,0,65171.02,5430.92,627,64505.68,48,0.1403,1763.68,0,0.3247,1,0.0,2236.34,Own,Education,0,Approved,No
16522,21,Male,Divorced,Bachelor,Salaried,0,110786.19,9232.18,555,433344.53,36,0.1921,15930.73,3,1.5,0,48354.88,7415.42,Rent,Home,0,Defaulted,Yes
16523,27,Male,Married,Master,Self-Employed,0,63358.37,5279.86,636,232172.1,36,0.1247,7763.66,2,1.5,1,7249.24,3210.43,Mortgage,Home,0,Defaulted,Yes
16524,50,Male,Divorced,Bachelor,Salaried,4,95660.89,7971.74,797,48177.1,24,0.0663,2148.94,0,0.2696,1,3614.4,2506.81,Own,Personal,0,Approved,No
16525,29,Male,Single,Bachelor,Salaried,0,93675.89,7806.32,662,183238.79,36,0.1274,6151.12,1,0.8064,2,1062.27,2524.9,Rent,Business,0,Defaulted,Yes
16526,55,Female,Married,Bachelor,Student,0,14407.65,1200.64,774,44093.53,24,0.0728,1979.78,1,1.5,3,9672.04,3938.74,Own,Home,0,Approved,No
16527,28,Male,Single,High School,Salaried,5,80040.02,6670.0,610,12311.83,12,0.1288,1098.97,2,0.2683,1,26075.9,5610.54,Rent,Education,1,Approved,No
16528,44,Male,Married,Bachelor,Self-Employed,13,89992.71,7499.39,725,51784.59,48,0.0937,1297.78,2,0.2564,0,0.0,2070.74,Mortgage,Auto,0,Approved,No
16529,39,Female,Divorced,Bachelor,Salaried,4,66154.78,5512.9,505,38387.23,60,0.2299,1081.93,0,0.1963,1,32837.94,15398.95,Rent,Personal,1,Approved,No
16530,56,Male,Married,Bachelor,Unemployed,0,2976.72,248.06,546,3000.0,36,0.1772,108.04,1,0.7903,3,3020.13,1778.27,Mortgage,Auto,0,Defaulted,Yes
16531,63,Male,Single,Bachelor,Salaried,30,110124.3,9177.02,624,36307.34,12,0.1549,3285.44,0,0.358,4,20982.84,5925.52,Rent,Education,0,Approved,No
16532,47,Male,Single,PhD,Salaried,1,159911.1,13325.92,757,51102.95,36,0.0693,1576.28,0,0.1183,4,41116.15,12148.6,Rent,Personal,0,Pending,No
16533,52,Female,Single,Bachelor,Salaried,13,89974.25,7497.85,717,59560.77,36,0.1018,1926.9,0,0.257,0,37383.05,12400.69,Mortgage,Auto,0,Approved,No
16534,34,Female,Single,Master,Salaried,2,101722.82,8476.9,654,40363.4,48,0.1398,1102.58,0,0.1301,1,4313.93,4015.22,Mortgage,Auto,0,Pending,No
16535,38,Male,Single,High School,Salaried,12,88083.77,7340.31,648,72329.05,36,0.1216,2407.89,0,0.328,0,6304.26,1822.33,Own,Personal,0,Approved,No
16536,48,Male,Single,High School,Salaried,20,104845.55,8737.13,689,63033.84,60,0.1064,1359.22,3,0.2016,0,37904.32,12125.71,Own,Education,0,Approved,No
16537,49,Male,Single,Bachelor,Self-Employed,11,139660.99,11638.42,610,27473.68,60,0.1244,617.26,0,0.053,0,18213.64,9851.95,Rent,Personal,0,Approved,No
16538,36,Male,Married,High School,Salaried,11,40198.53,3349.88,571,43624.14,36,0.2291,1686.63,3,0.8307,0,5515.4,4952.68,Own,Business,0,Defaulted,Yes
16539,55,Female,Married,Bachelor,Salaried,0,80409.16,6700.76,742,25998.65,48,0.057,607.01,0,0.0906,0,0.0,2154.87,Mortgage,Education,0,Approved,No
16540,67,Female,Married,Bachelor,Unemployed,0,10921.91,910.16,620,3491.33,48,0.1299,93.65,0,0.1029,0,5066.35,3569.93,Mortgage,Auto,1,Approved,No
16541,51,Male,Single,Bachelor,Self-Employed,2,70723.03,5893.59,637,29310.27,36,0.1444,1008.03,1,0.2022,0,0.0,1054.47,Rent,Education,0,Rejected,No
16542,24,Female,Single,Bachelor,Salaried,1,53935.61,4494.63,727,11543.55,48,0.1164,301.95,0,0.0672,0,17156.34,6267.43,Rent,Auto,0,Approved,No
16543,57,Male,Married,PhD,Salaried,7,91011.99,7584.33,819,203878.45,48,0.0622,4808.68,0,0.634,2,14383.07,2929.64,Rent,Home,0,Approved,No
16544,37,Male,Married,Master,Salaried,12,213087.16,17757.26,687,629077.39,36,0.1122,20660.79,0,1.1635,0,52701.05,14470.83,Mortgage,Home,0,Approved,No
16545,59,Male,Single,High School,Salaried,18,43326.52,3610.54,689,18372.52,60,0.1033,393.35,1,0.162,2,18560.88,6225.23,Mortgage,Auto,0,Approved,No
16546,68,Male,Divorced,Bachelor,Salaried,2,104652.62,8721.05,669,64305.4,48,0.1305,1726.75,1,0.2151,0,30487.25,10118.04,Rent,Personal,0,Approved,No
16547,66,Female,Single,Bachelor,Self-Employed,2,61922.83,5160.24,703,34880.91,12,0.1166,3093.58,0,0.5995,2,13649.56,7989.98,Rent,Education,0,Approved,No
16548,46,Male,Married,High School,Salaried,17,62365.37,5197.11,687,42541.27,36,0.1161,1405.07,0,0.2704,0,28987.3,7068.8,Rent,Auto,0,Approved,No
16549,68,Male,Married,Bachelor,Salaried,34,116384.55,9698.71,675,81002.59,24,0.0913,3705.42,1,0.3979,0,0.0,1686.23,Mortgage,Auto,0,Pending,No
16550,59,Female,Single,Bachelor,Salaried,33,120717.58,10059.8,719,138525.99,36,0.0875,4388.99,0,0.4363,2,0.0,2495.05,Rent,Business,0,Approved,No
16551,61,Female,Married,High School,Salaried,29,109517.71,9126.48,648,108315.17,24,0.1443,5222.55,1,0.6098,3,18763.24,5766.93,Own,Personal,0,Approved,No
16552,24,Female,Married,Bachelor,Unemployed,0,10754.97,896.25,587,6718.66,36,0.148,232.25,1,0.5842,0,4661.25,3268.16,Mortgage,Personal,0,Defaulted,Yes
16553,50,Female,Single,Bachelor,Student,0,8675.2,722.93,781,4176.74,36,0.0741,129.75,0,0.1795,0,6085.34,4318.11,Rent,Auto,0,Approved,No
16554,50,Male,Divorced,High School,Salaried,7,79716.16,6643.01,647,12536.77,24,0.1207,590.56,0,0.0889,3,5487.53,4222.02,Rent,Auto,1,Approved,No
16555,42,Female,Single,Bachelor,Salaried,20,100798.1,8399.84,780,76810.7,60,0.0695,1519.13,1,0.2207,0,1936.31,3422.23,Mortgage,Personal,0,Pending,No
16556,31,Female,Married,Master,Self-Employed,2,151644.72,12637.06,556,93575.9,12,0.1701,8535.01,0,0.6754,0,62576.56,10695.14,Rent,Education,0,Approved,No
16557,22,Female,Single,Bachelor,Self-Employed,0,106044.56,8837.05,623,58750.11,24,0.131,2795.85,3,0.369,3,4366.14,2750.88,Rent,Auto,0,Approved,No
16558,64,Female,Married,Bachelor,Salaried,39,116785.21,9732.1,745,63930.65,48,0.0736,1541.6,0,0.1584,2,0.0,2186.75,Mortgage,Personal,0,Approved,No
16559,32,Male,Single,Bachelor,Self-Employed,7,128526.45,10710.54,601,227049.46,48,0.1638,6478.92,3,0.6706,0,2390.5,1509.73,Rent,Home,1,Defaulted,Yes
16560,50,Female,Married,High School,Salaried,26,122593.1,10216.09,713,303654.05,12,0.0927,26593.03,0,1.5,4,18898.3,8263.54,Mortgage,Home,0,Rejected,No
16561,56,Male,Married,High School,Student,0,8938.39,744.87,672,3000.0,60,0.0881,62.0,2,0.5413,1,2077.53,1953.73,Rent,Personal,0,Approved,No
16562,38,Male,Single,Master,Salaried,13,202885.93,16907.16,688,341282.94,24,0.083,15482.04,0,0.9157,0,0.0,2585.95,Rent,Home,0,Approved,No
16563,46,Male,Single,High School,Salaried,24,137541.29,11461.77,592,53934.98,24,0.1436,2598.76,0,0.2267,2,7055.38,2221.72,Mortgage,Personal,1,Approved,No
16564,27,Female,Divorced,Bachelor,Salaried,3,83695.61,6974.63,534,58336.87,36,0.1853,2124.56,2,0.3964,1,34600.97,15299.77,Mortgage,Auto,0,Approved,No
16565,21,Male,Divorced,High School,Self-Employed,0,50439.76,4203.31,495,11127.37,48,0.1863,330.54,1,0.1683,1,19251.36,3203.36,Mortgage,Personal,1,Approved,No
16566,46,Female,Married,Master,Salaried,16,197501.55,16458.46,746,102053.96,36,0.0746,3172.64,1,0.2004,4,4105.36,2802.97,Rent,Education,0,Approved,No
16567,43,Male,Married,High School,Salaried,22,69956.73,5829.73,677,149368.62,24,0.1035,6916.76,0,1.1865,0,18452.38,9026.3,Own,Home,0,Approved,No
16568,46,Female,Married,Bachelor,Self-Employed,11,62293.43,5191.12,603,11318.79,12,0.1268,1009.26,2,0.3303,2,27620.25,6074.28,Mortgage,Auto,0,Approved,No
16569,65,Male,Single,Bachelor,Salaried,43,209850.95,17487.58,700,179010.39,60,0.0853,3675.26,1,0.2239,1,95380.13,29026.91,Mortgage,Business,0,Pending,No
16570,26,Female,Married,Bachelor,Salaried,3,68913.87,5742.82,611,54318.64,36,0.1203,1804.93,1,0.3792,0,0.0,1895.96,Mortgage,Auto,0,Approved,No
16571,26,Female,Married,Bachelor,Salaried,1,48585.46,4048.79,714,20521.2,48,0.1137,534.08,0,0.1319,2,1634.25,2165.81,Mortgage,Auto,0,Pending,No
16572,64,Male,Married,Bachelor,Self-Employed,29,103700.35,8641.7,596,83549.81,12,0.1602,7581.34,1,0.8936,2,44670.31,6302.3,Own,Education,0,Approved,No
16573,28,Male,Single,Master,Salaried,7,91265.42,7605.45,570,25441.94,60,0.216,696.9,0,0.0916,3,39599.95,18131.92,Mortgage,Education,0,Approved,No
16574,44,Female,Married,PhD,Unemployed,0,5377.86,448.16,651,3000.0,12,0.1383,269.12,0,0.5382,3,6208.34,4146.72,Rent,Auto,0,Approved,No
16575,42,Female,Married,Bachelor,Self-Employed,2,75883.9,6323.66,722,68377.6,24,0.1159,3205.69,2,0.5679,1,1252.24,2186.88,Mortgage,Auto,0,Approved,No
16576,39,Female,Married,High School,Salaried,2,78654.68,6554.56,667,45738.3,24,0.1391,2194.08,0,0.3347,0,31461.03,12285.32,Mortgage,Personal,0,Approved,No
16577,57,Male,Married,High School,Salaried,32,112316.63,9359.72,672,336979.03,36,0.0941,10780.26,0,1.1518,1,0.0,75.23,Mortgage,Home,1,Defaulted,Yes
16578,38,Female,Divorced,Master,Salaried,4,163955.01,13662.92,696,490339.26,36,0.0942,15688.68,2,1.1734,0,39133.04,7920.5,Rent,Home,0,Pending,No
16579,51,Male,Divorced,Bachelor,Salaried,7,100440.21,8370.02,850,77237.93,60,0.0679,1521.76,3,0.2656,0,41849.11,8445.94,Mortgage,Personal,1,Approved,No
16580,57,Female,Married,Master,Salaried,15,105293.52,8774.46,723,57595.72,24,0.0951,2644.74,0,0.3014,1,0.0,1857.24,Rent,Personal,0,Approved,No
16581,50,Female,Single,Bachelor,Unemployed,0,10429.32,869.11,544,43655.76,24,0.1871,2194.48,2,1.5,2,3011.0,2318.88,Rent,Home,0,Defaulted,Yes
16582,62,Male,Married,Master,Salaried,17,86768.73,7230.73,657,54834.81,48,0.1485,1521.93,2,0.2495,1,24355.8,13230.83,Rent,Personal,0,Approved,No
16583,53,Female,Divorced,Master,Salaried,17,178707.81,14892.32,637,231238.77,60,0.1569,5585.26,1,0.3869,4,40589.11,7641.75,Rent,Business,0,Approved,No
16584,30,Female,Single,Master,Salaried,9,114486.63,9540.55,688,70760.62,24,0.0865,3221.33,1,0.3754,0,0.0,1687.51,Mortgage,Personal,0,Approved,No
